Ticker,Date/Time,Open,High,Low,Close,Volume
SET,21/04/1998,434.31,436.86,434.05,435.23,80707904
SET,22/04/1998,434.77,438.19,434.42,436.73,110672800
SET,23/04/1998,434.77,435.22,427.41,427.41,110483600
SET,24/04/1998,426.43,428.38,422.56,424.79,144654208
SET,27/04/1998,425.15,425.45,416.66,418.79,107052496
SET,28/04/1998,418.47,419.59,415.20,419.55,112285400
SET,29/04/1998,420.29,422.50,412.25,412.25,111786600
SET,30/04/1998,412.75,415.00,409.48,412.13,69813104
SET,04/05/1998,409.88,409.88,400.71,400.71,60242700
SET,06/05/1998,398.44,398.44,391.38,393.36,91589400
SET,07/05/1998,392.94,393.95,385.54,393.95,130354896
SET,08/05/1998,393.45,394.96,383.08,386.42,143132192
SET,12/05/1998,385.69,387.16,380.62,381.65,134051400
SET,13/05/1998,381.30,381.30,368.79,370.92,139093696
SET,14/05/1998,371.17,372.45,366.53,368.82,181551200
SET,15/05/1998,369.04,371.76,367.38,369.43,138290304
SET,18/05/1998,367.91,367.91,354.95,357.21,148134592
SET,19/05/1998,356.36,356.36,345.16,346.46,159109504
SET,20/05/1998,345.76,357.18,345.09,355.51,255479808
SET,21/05/1998,359.35,364.56,355.91,355.91,242535696
SET,22/05/1998,352.74,355.82,351.12,355.82,161723200
SET,25/05/1998,355.98,361.29,355.98,358.90,193906304
SET,26/05/1998,358.90,360.92,352.86,354.54,157727808
SET,27/05/1998,351.87,351.87,334.52,340.12,109773600
SET,28/05/1998,340.12,340.12,331.36,333.90,122319104
SET,29/05/1998,331.71,331.71,322.99,325.59,139167808
SET,01/06/1998,323.77,323.77,310.32,313.04,137712192
SET,02/06/1998,313.14,314.36,307.39,313.64,166012608
SET,03/06/1998,312.30,314.09,307.84,313.21,163470096
SET,04/06/1998,313.21,319.37,312.90,318.81,135673408
SET,05/06/1998,319.21,321.82,316.46,318.16,125532400
SET,08/06/1998,317.75,317.75,311.70,312.37,82296800
SET,09/06/1998,312.37,312.71,306.28,308.25,92742496
SET,10/06/1998,307.47,307.47,291.15,292.10,118067904
SET,11/06/1998,289.78,289.78,282.69,283.92,151863696
SET,12/06/1998,282.88,285.99,278.53,279.37,150230400
SET,15/06/1998,277.56,277.56,261.99,263.39,165877296
SET,16/06/1998,263.38,264.41,253.45,257.44,225480704
SET,17/06/1998,259.50,273.14,259.50,272.94,363221312
SET,18/06/1998,287.17,304.65,286.45,295.15,559864832
SET,19/06/1998,291.09,291.09,276.67,284.32,300848384
SET,22/06/1998,280.42,280.96,273.84,275.90,186066496
SET,23/06/1998,275.15,279.14,273.05,274.06,189321792
SET,24/06/1998,274.73,275.43,266.19,267.74,169583104
SET,25/06/1998,267.86,267.86,262.76,264.09,131779696
SET,26/06/1998,263.83,265.22,262.78,264.98,111013296
SET,29/06/1998,265.40,271.20,262.02,271.20,109160496
SET,30/06/1998,271.22,271.62,266.50,267.33,119311400
SET,02/07/1998,276.43,284.40,276.43,277.98,220605904
SET,03/07/1998,276.51,276.51,271.49,273.74,102287600
SET,06/07/1998,274.50,277.88,270.31,271.00,107477400
SET,07/07/1998,272.41,275.70,271.62,272.28,106290496
SET,08/07/1998,272.68,273.43,271.21,273.43,88001200
SET,10/07/1998,273.27,275.00,271.77,274.26,91482400
SET,13/07/1998,273.70,273.81,266.36,266.75,91869600
SET,14/07/1998,266.75,268.25,264.79,265.71,79464896
SET,15/07/1998,266.90,273.75,266.90,273.75,249103392
SET,16/07/1998,272.78,282.21,270.84,282.01,262751504
SET,17/07/1998,284.48,299.40,284.48,295.28,490584288
SET,20/07/1998,296.47,302.76,292.78,297.74,480647808
SET,21/07/1998,298.15,304.40,285.82,287.34,512849792
SET,22/07/1998,284.89,290.04,283.75,286.52,278973600
SET,23/07/1998,285.63,285.93,274.62,276.20,249860192
SET,24/07/1998,276.10,279.26,272.64,275.44,292061184
SET,27/07/1998,275.11,278.26,268.28,269.93,206577600
SET,28/07/1998,270.69,270.88,264.84,266.72,149060608
SET,29/07/1998,265.75,269.29,263.03,263.49,134063800
SET,30/07/1998,263.49,266.81,261.49,266.74,188061408
SET,31/07/1998,267.80,270.02,264.72,266.72,232702000
SET,03/08/1998,264.67,264.67,260.24,260.89,153525904
SET,04/08/1998,260.38,260.38,253.32,258.04,160173904
SET,05/08/1998,255.92,256.27,250.17,254.07,202674000
SET,06/08/1998,254.79,256.49,251.28,252.07,168742304
SET,07/08/1998,251.50,251.72,246.29,247.54,96009800
SET,10/08/1998,246.70,246.70,236.92,238.30,152815904
SET,11/08/1998,238.18,238.79,233.09,234.14,264103904
SET,13/08/1998,235.09,236.38,229.82,230.87,287427392
SET,14/08/1998,233.56,243.62,233.20,243.62,322478784
SET,17/08/1998,246.51,251.21,234.88,235.24,465127616
SET,18/08/1998,237.83,239.99,234.94,235.68,181802704
SET,19/08/1998,239.75,243.54,238.41,243.37,402743488
SET,20/08/1998,243.92,245.06,241.48,243.00,281141312
SET,21/08/1998,242.00,242.18,237.79,238.92,131605296
SET,24/08/1998,236.23,236.23,231.61,233.15,100864704
SET,25/08/1998,233.43,234.54,229.40,230.22,152349600
SET,26/08/1998,230.50,230.76,226.64,227.50,99239296
SET,27/08/1998,225.95,228.12,224.93,226.85,96861600
SET,28/08/1998,223.77,223.77,217.28,218.85,107355904
SET,31/08/1998,216.91,216.91,210.22,214.53,180766096
SET,01/09/1998,210.17,213.41,209.71,211.09,170202896
SET,02/09/1998,214.54,215.54,206.63,207.59,192752000
SET,03/09/1998,207.10,209.21,206.31,207.40,110226896
SET,04/09/1998,207.08,207.31,204.59,207.31,104539696
SET,07/09/1998,209.61,220.90,209.61,220.56,341095904
SET,08/09/1998,220.44,220.44,211.83,212.85,283492288
SET,09/09/1998,214.44,217.64,212.60,213.98,174199392
SET,10/09/1998,213.98,218.91,212.00,218.91,91628800
SET,11/09/1998,214.64,214.64,211.87,212.70,131970000
SET,14/09/1998,213.57,215.13,210.80,211.34,108697600
SET,15/09/1998,212.28,213.84,210.70,211.08,95377200
SET,16/09/1998,211.74,220.89,211.71,218.70,273769088
SET,17/09/1998,219.14,222.83,218.85,220.05,248512400
SET,18/09/1998,218.95,221.85,218.37,221.85,215988304
SET,21/09/1998,221.72,227.37,220.88,221.88,371546912
SET,22/09/1998,222.66,225.01,221.97,223.14,188146592
SET,23/09/1998,223.79,231.28,223.79,231.28,253878496
SET,24/09/1998,239.98,252.84,239.98,250.18,601332224
SET,25/09/1998,247.56,252.21,244.92,248.93,388749504
SET,28/09/1998,251.58,259.93,251.58,255.53,608554304
SET,29/09/1998,256.70,257.37,253.55,255.35,391375808
SET,30/09/1998,255.56,258.23,253.37,253.82,382950688
SET,01/10/1998,252.18,254.49,249.40,254.47,282358688
SET,02/10/1998,253.78,257.14,249.66,251.56,326511296
SET,05/10/1998,252.03,252.39,244.02,246.26,152573600
SET,06/10/1998,246.89,250.74,245.60,248.14,300387392
SET,07/10/1998,255.39,263.23,255.31,263.23,409408288
SET,08/10/1998,264.73,285.22,264.73,285.22,657966016
SET,09/10/1998,290.98,295.09,284.91,292.50,848579776
SET,12/10/1998,298.41,304.39,289.61,290.80,800697600
SET,13/10/1998,290.93,294.44,284.77,290.19,510901792
SET,14/10/1998,290.10,290.81,283.89,285.12,460838208
SET,15/10/1998,286.03,295.19,286.03,295.19,594889216
SET,16/10/1998,313.62,323.16,309.87,319.22,1100368256
SET,19/10/1998,320.98,321.39,313.45,314.17,601049024
SET,20/10/1998,315.30,332.05,315.22,331.36,958987584
SET,21/10/1998,337.88,341.32,321.08,323.05,1095273344
SET,22/10/1998,323.84,327.37,316.58,321.57,825494272
SET,26/10/1998,318.73,323.61,316.69,319.02,767284672
SET,27/10/1998,319.64,323.67,317.39,319.23,859824896
SET,28/10/1998,320.68,330.94,319.65,330.45,937751424
SET,29/10/1998,335.07,346.77,335.07,345.07,1391061248
SET,30/10/1998,351.86,357.90,330.24,331.29,1287373568
SET,02/11/1998,337.47,339.51,327.78,334.93,675647616
SET,03/11/1998,342.59,350.20,339.87,343.16,784853696
SET,04/11/1998,345.13,354.11,342.95,354.11,674609728
SET,05/11/1998,358.65,366.34,356.81,362.08,1063945024
SET,06/11/1998,364.67,377.91,362.30,376.60,922534912
SET,09/11/1998,378.03,378.59,363.85,363.85,755021824
SET,10/11/1998,358.28,358.28,333.24,336.62,744693184
SET,11/11/1998,339.92,356.26,338.38,356.26,882049792
SET,12/11/1998,353.89,353.89,328.28,333.06,754196416
SET,13/11/1998,330.15,339.04,328.97,333.59,423299296
SET,16/11/1998,339.52,346.58,339.52,345.19,369327488
SET,17/11/1998,348.05,348.82,340.33,344.08,330868512
SET,18/11/1998,347.70,350.59,343.04,345.13,335924288
SET,19/11/1998,347.04,358.56,343.30,358.56,552516800
SET,20/11/1998,361.50,373.25,361.50,371.93,867472512
SET,23/11/1998,378.77,390.43,378.77,390.43,1106011392
SET,24/11/1998,397.98,400.99,381.44,383.66,1026979072
SET,25/11/1998,375.64,391.01,375.64,391.01,607286976
SET,26/11/1998,390.10,391.34,380.62,382.20,737026112
SET,27/11/1998,379.80,382.71,368.94,373.09,389692512
SET,30/11/1998,374.18,374.38,360.84,362.82,279263712
SET,01/12/1998,355.53,356.16,346.63,356.16,321105696
SET,02/12/1998,360.47,362.04,341.65,343.12,436596896
SET,03/12/1998,339.29,339.58,328.77,337.86,380659904
SET,04/12/1998,335.25,343.01,334.89,337.63,263935600
SET,08/12/1998,341.51,356.50,341.51,350.27,398229888
SET,09/12/1998,351.22,359.54,349.04,359.54,263951504
SET,11/12/1998,356.67,365.00,355.86,360.30,398336384
SET,14/12/1998,358.10,361.45,344.10,344.89,254738800
SET,15/12/1998,344.92,349.18,343.58,349.18,164380000
SET,16/12/1998,350.26,350.43,343.80,344.53,169872800
SET,17/12/1998,344.16,344.16,328.44,338.65,334702208
SET,18/12/1998,341.11,344.40,339.63,341.92,183108896
SET,21/12/1998,344.06,344.06,335.42,337.17,152178896
SET,22/12/1998,337.24,343.34,336.71,343.34,135662304
SET,23/12/1998,343.27,347.90,342.60,344.27,150761696
SET,24/12/1998,346.88,349.20,345.01,346.93,93565600
SET,25/12/1998,346.91,356.16,346.78,356.16,267528496
SET,28/12/1998,356.70,361.63,355.27,360.29,343198592
SET,29/12/1998,358.88,359.98,350.02,351.81,281750592
SET,30/12/1998,353.28,357.59,353.17,355.81,166927504
SET,04/01/1999,355.27,359.44,353.98,356.68,215766704
SET,05/01/1999,357.37,378.51,357.37,378.51,549455296
SET,06/01/1999,383.42,402.56,383.42,402.56,760455872
SET,07/01/1999,415.14,418.07,396.75,397.72,676110976
SET,08/01/1999,400.18,406.52,394.40,399.43,311793504
SET,11/01/1999,401.58,405.85,394.94,399.20,237871200
SET,12/01/1999,398.98,400.22,391.52,399.81,292193408
SET,13/01/1999,398.16,401.20,383.76,385.58,384731904
SET,14/01/1999,379.14,386.96,373.98,386.96,347462304
SET,15/01/1999,384.48,386.47,379.28,381.82,234155200
SET,18/01/1999,387.07,390.92,385.92,387.61,192500992
SET,19/01/1999,387.63,388.30,384.29,386.45,154958592
SET,20/01/1999,386.03,395.57,385.75,394.85,296537504
SET,21/01/1999,394.30,395.76,382.74,385.75,277752000
SET,22/01/1999,384.54,386.14,374.12,376.48,368419808
SET,25/01/1999,369.38,369.62,361.49,363.36,234010800
SET,26/01/1999,367.40,370.98,365.77,366.77,150276800
SET,27/01/1999,368.54,373.56,367.87,373.25,161195808
SET,28/01/1999,370.81,372.12,365.51,366.16,180069104
SET,29/01/1999,367.13,367.13,360.70,363.00,207191200
SET,01/02/1999,363.05,365.28,357.79,358.84,168165792
SET,02/02/1999,358.67,358.67,346.14,347.21,187709104
SET,03/02/1999,345.18,349.15,338.20,338.20,181555696
SET,04/02/1999,340.04,343.44,336.32,338.27,176126096
SET,05/02/1999,337.43,343.17,331.35,337.96,378265504
SET,08/02/1999,338.01,340.08,330.36,330.77,160688400
SET,09/02/1999,330.32,330.32,316.82,320.36,233061696
SET,10/02/1999,316.11,321.71,313.78,314.74,211885200
SET,11/02/1999,318.07,319.56,308.74,313.65,162660000
SET,12/02/1999,317.63,347.67,317.01,347.43,424094688
SET,15/02/1999,345.34,346.45,338.20,344.96,266436992
SET,16/02/1999,344.78,354.17,344.62,350.36,213100896
SET,17/02/1999,350.06,351.58,335.41,338.02,234928096
SET,18/02/1999,334.18,337.73,329.94,336.47,150747200
SET,19/02/1999,336.10,339.98,334.52,336.57,169793696
SET,22/02/1999,337.37,338.40,332.99,334.52,82345200
SET,23/02/1999,338.61,341.34,332.92,333.71,126134400
SET,24/02/1999,334.45,336.37,333.01,336.17,72371504
SET,25/02/1999,335.27,335.70,329.66,332.67,78934800
SET,26/02/1999,333.27,342.42,332.57,340.94,202602000
SET,02/03/1999,341.60,347.56,337.71,338.82,197654704
SET,03/03/1999,338.84,342.05,336.45,341.51,83364200
SET,04/03/1999,341.02,342.36,336.16,337.14,113498896
SET,05/03/1999,339.83,340.67,333.47,336.21,191269408
SET,08/03/1999,338.49,339.88,334.02,336.68,181015600
SET,09/03/1999,335.47,335.48,328.08,329.59,207043696
SET,10/03/1999,328.24,333.28,320.16,333.28,210694496
SET,11/03/1999,332.88,345.21,332.80,345.21,324832608
SET,12/03/1999,348.52,351.00,341.33,345.79,351367808
SET,15/03/1999,357.07,362.90,355.73,360.88,480836416
SET,16/03/1999,361.08,362.47,352.09,354.95,257906704
SET,17/03/1999,354.85,360.02,354.39,356.80,195497904
SET,18/03/1999,355.48,363.16,353.31,362.91,241794000
SET,19/03/1999,365.06,369.80,365.06,367.69,429953312
SET,22/03/1999,365.84,369.86,360.29,366.09,180015296
SET,23/03/1999,364.17,368.73,361.92,365.74,147552192
SET,24/03/1999,360.70,363.20,359.20,360.35,137571104
SET,25/03/1999,362.12,369.78,362.12,365.70,211250400
SET,26/03/1999,367.27,370.75,364.92,366.91,135386592
SET,29/03/1999,366.82,366.82,361.54,363.32,63426500
SET,30/03/1999,367.92,368.35,358.24,359.76,166919008
SET,31/03/1999,358.43,360.61,351.88,352.01,125387904
SET,01/04/1999,352.31,358.57,350.72,356.85,106675800
SET,02/04/1999,357.73,358.62,352.34,357.10,110532000
SET,05/04/1999,354.78,354.78,347.35,350.73,108894000
SET,07/04/1999,349.40,359.52,349.28,359.52,240960800
SET,08/04/1999,360.86,368.25,360.86,365.09,239039600
SET,09/04/1999,366.98,372.19,366.77,371.95,291825408
SET,12/04/1999,371.02,373.36,368.63,370.68,125511600
SET,16/04/1999,375.73,402.54,375.73,402.54,548013184
SET,19/04/1999,413.88,416.05,403.70,412.19,804253824
SET,20/04/1999,408.07,410.36,402.74,406.11,461573888
SET,21/04/1999,406.57,410.17,395.53,397.93,457583808
SET,22/04/1999,403.55,407.30,398.69,402.33,334526784
SET,23/04/1999,405.22,407.37,398.82,401.07,272184096
SET,26/04/1999,401.23,415.68,401.23,415.68,365265888
SET,27/04/1999,422.35,425.33,417.67,425.33,772688384
SET,28/04/1999,432.71,436.07,420.72,423.22,848435200
SET,29/04/1999,419.50,432.49,418.90,432.49,674800000
SET,30/04/1999,445.82,459.35,443.13,459.35,1246139264
SET,04/05/1999,489.07,513.44,485.98,505.75,1418925312
SET,06/05/1999,521.56,523.92,496.40,512.69,1267620352
SET,07/05/1999,505.08,506.99,486.38,488.35,672756288
SET,10/05/1999,491.75,502.19,487.23,490.43,541549120
SET,11/05/1999,491.36,501.38,490.41,495.23,634731008
SET,12/05/1999,498.69,501.95,485.32,486.56,631294976
SET,13/05/1999,483.25,483.25,474.68,476.89,467723584
SET,14/05/1999,482.93,484.56,469.84,474.90,967436800
SET,17/05/1999,474.90,474.90,460.52,467.62,695852992
SET,18/05/1999,470.10,484.25,470.10,481.55,696350208
SET,19/05/1999,486.45,491.35,481.36,483.50,845687424
SET,20/05/1999,487.85,489.86,476.91,479.60,807102528
SET,21/05/1999,479.92,486.36,472.96,479.33,759359616
SET,24/05/1999,477.57,477.57,467.62,469.98,445971488
SET,25/05/1999,465.72,470.30,451.05,451.05,491457888
SET,26/05/1999,460.73,465.69,451.81,458.21,756838080
SET,27/05/1999,464.19,470.75,461.64,464.28,471546112
SET,28/05/1999,457.42,458.67,450.55,453.60,536365504
SET,01/06/1999,454.44,464.33,451.80,461.79,474578912
SET,02/06/1999,465.75,474.86,465.03,474.86,570221312
SET,03/06/1999,477.34,479.50,471.16,476.05,676796672
SET,04/06/1999,481.13,488.79,476.14,476.47,1006351616
SET,07/06/1999,481.24,486.43,480.82,483.25,819300672
SET,08/06/1999,485.37,495.72,482.09,493.67,1092292608
SET,09/06/1999,491.59,510.50,491.49,510.50,920408512
SET,10/06/1999,520.61,522.22,510.78,511.44,1124338816
SET,11/06/1999,517.40,520.17,502.87,507.06,872144704
SET,14/06/1999,506.29,523.62,505.77,514.67,802033600
SET,15/06/1999,519.51,520.67,506.00,508.62,734722816
SET,16/06/1999,510.37,514.69,504.74,509.84,439363200
SET,17/06/1999,521.25,523.69,515.76,520.55,748460288
SET,18/06/1999,524.12,527.91,517.81,518.81,673756672
SET,21/06/1999,523.49,538.71,522.22,538.36,607645312
SET,22/06/1999,542.57,549.26,538.66,545.91,853791488
SET,23/06/1999,545.99,551.07,530.66,540.99,928442112
SET,24/06/1999,540.95,551.85,540.95,543.97,1251759360
SET,25/06/1999,545.17,548.58,538.69,543.85,722595712
SET,28/06/1999,547.16,549.30,530.18,531.88,781036800
SET,29/06/1999,535.30,538.10,513.61,517.65,718965184
SET,30/06/1999,521.59,531.29,515.52,521.77,850259904
SET,02/07/1999,545.24,547.47,531.91,533.33,1784359936
SET,05/07/1999,540.23,544.21,528.35,533.15,1202822528
SET,06/07/1999,533.74,538.38,525.56,526.82,676112320
SET,07/07/1999,525.69,525.69,511.36,516.11,576371712
SET,08/07/1999,518.49,520.52,493.51,496.65,740049472
SET,09/07/1999,494.35,509.58,484.25,509.58,794416320
SET,12/07/1999,513.96,516.68,508.60,511.87,604837824
SET,13/07/1999,511.64,514.78,499.12,500.25,431342496
SET,14/07/1999,499.44,502.22,490.18,494.00,471556608
SET,15/07/1999,496.71,501.32,492.60,496.70,390928704
SET,16/07/1999,499.21,502.15,483.52,488.51,500345984
SET,19/07/1999,490.25,490.25,477.05,481.70,373332800
SET,20/07/1999,485.44,491.27,482.74,487.95,384484288
SET,21/07/1999,483.77,497.44,482.81,496.86,674103616
SET,22/07/1999,496.81,497.59,485.84,487.22,567677824
SET,23/07/1999,482.65,485.26,471.59,475.73,317646400
SET,26/07/1999,474.36,474.36,456.40,457.68,229855600
SET,27/07/1999,457.50,463.38,451.58,461.91,271682208
SET,29/07/1999,465.93,468.39,456.75,458.82,290010816
SET,30/07/1999,452.04,456.81,446.21,456.81,257947600
SET,02/08/1999,455.45,459.06,451.50,452.61,204050704
SET,03/08/1999,453.02,460.42,452.97,456.07,254974208
SET,04/08/1999,457.97,457.97,449.60,451.43,191090208
SET,05/08/1999,448.84,456.63,445.97,447.09,298014784
SET,06/08/1999,448.57,450.93,434.67,437.04,288263808
SET,09/08/1999,436.09,436.09,422.28,433.45,265431696
SET,10/08/1999,434.56,437.97,429.85,430.85,314295296
SET,11/08/1999,428.42,429.77,420.28,421.49,279576608
SET,13/08/1999,419.51,424.62,418.31,423.78,277241088
SET,16/08/1999,428.54,429.16,416.26,418.11,268643008
SET,17/08/1999,415.21,415.21,403.65,411.31,332026816
SET,18/08/1999,412.85,415.98,408.49,409.76,344225216
SET,19/08/1999,407.74,418.00,405.39,418.00,394562304
SET,20/08/1999,421.20,443.53,421.20,440.51,867201984
SET,23/08/1999,449.10,455.14,441.73,448.19,720610304
SET,24/08/1999,453.23,454.81,443.59,446.55,527352608
SET,25/08/1999,447.44,468.70,445.65,468.70,776611520
SET,26/08/1999,462.10,464.35,452.89,456.07,521210688
SET,27/08/1999,454.85,462.36,454.61,457.54,481279712
SET,30/08/1999,456.21,460.30,445.88,446.48,289756000
SET,31/08/1999,443.83,443.83,433.38,440.27,323100608
SET,01/09/1999,442.40,445.12,432.67,434.56,282728096
SET,02/09/1999,436.84,440.80,424.93,426.70,338261696
SET,03/09/1999,426.90,431.12,422.49,431.12,267883392
SET,06/09/1999,434.00,435.48,422.52,424.08,208496992
SET,07/09/1999,424.05,426.75,421.24,426.75,123563800
SET,08/09/1999,425.92,426.49,418.68,421.56,149354896
SET,09/09/1999,420.55,431.09,417.76,431.08,316291200
SET,10/09/1999,431.13,434.97,426.81,430.91,398378496
SET,13/09/1999,432.80,445.24,432.80,444.94,476509792
SET,14/09/1999,442.66,444.45,436.51,443.82,371134592
SET,15/09/1999,442.90,447.58,437.64,438.59,488608992
SET,16/09/1999,437.65,438.10,428.83,429.89,282275392
SET,17/09/1999,430.29,438.92,430.23,438.16,254879600
SET,20/09/1999,440.90,442.89,432.49,434.21,243607392
SET,21/09/1999,434.68,436.41,425.19,425.54,180933296
SET,22/09/1999,419.70,419.94,409.28,410.15,313806912
SET,23/09/1999,408.97,408.97,400.06,400.46,310377216
SET,24/09/1999,391.88,391.88,380.21,382.01,412648608
SET,27/09/1999,384.61,386.89,374.36,382.14,280602688
SET,28/09/1999,384.58,389.89,382.47,385.23,356108896
SET,29/09/1999,384.93,393.63,383.66,391.07,313572992
SET,30/09/1999,393.08,398.36,389.43,389.49,243402800
SET,01/10/1999,393.28,407.36,393.28,407.23,457148608
SET,04/10/1999,407.86,409.02,395.49,396.13,340563808
SET,05/10/1999,399.80,401.96,395.04,398.94,287797696
SET,06/10/1999,401.74,403.73,394.95,395.09,277700896
SET,07/10/1999,398.55,400.94,395.74,397.64,301859584
SET,08/10/1999,397.96,397.96,390.78,393.02,209453200
SET,11/10/1999,394.40,396.58,388.88,388.88,132134896
SET,12/10/1999,389.38,401.36,389.38,401.36,277717088
SET,13/10/1999,396.03,396.03,390.37,391.50,173917600
SET,14/10/1999,390.98,392.79,385.41,392.79,201486208
SET,15/10/1999,391.89,392.54,385.40,385.40,191604704
SET,18/10/1999,378.65,378.65,371.59,372.87,164123104
SET,19/10/1999,374.56,376.53,365.60,368.58,148589296
SET,20/10/1999,372.73,374.85,369.01,369.01,155939104
SET,21/10/1999,371.13,371.31,367.11,367.23,119380600
SET,22/10/1999,367.13,377.40,367.12,377.16,242420192
SET,26/10/1999,376.37,382.46,376.17,379.54,220591504
SET,27/10/1999,379.75,383.14,377.44,379.61,167287696
SET,28/10/1999,381.29,389.82,381.29,389.76,382663296
SET,29/10/1999,394.91,400.62,393.18,395.55,657547712
SET,01/11/1999,399.82,401.57,391.04,391.55,279981792
SET,02/11/1999,391.05,402.41,389.70,402.41,427579392
SET,03/11/1999,402.27,409.65,398.65,403.31,458001696
SET,04/11/1999,404.98,419.89,404.84,419.89,482513088
SET,05/11/1999,420.20,425.18,418.13,418.47,580559488
SET,08/11/1999,419.29,419.73,412.31,414.07,210941792
SET,09/11/1999,416.47,427.76,416.47,426.42,366217984
SET,10/11/1999,426.42,430.15,424.78,426.39,310450816
SET,11/11/1999,427.54,433.56,427.26,429.28,280040000
SET,12/11/1999,430.73,436.24,430.42,432.02,438257600
SET,15/11/1999,436.66,438.22,426.48,426.70,355589312
SET,16/11/1999,425.48,425.48,416.74,423.15,239202800
SET,17/11/1999,425.72,426.21,410.04,410.04,245183296
SET,18/11/1999,409.21,412.81,407.20,410.90,191935504
SET,19/11/1999,411.48,413.24,409.51,411.55,142447504
SET,22/11/1999,412.84,416.29,406.41,406.41,181109792
SET,23/11/1999,406.36,407.33,403.05,405.42,100293904
SET,24/11/1999,405.63,406.46,399.23,399.23,130570800
SET,25/11/1999,399.33,405.20,397.50,404.60,139876704
SET,26/11/1999,404.56,412.60,403.91,412.31,173227808
SET,29/11/1999,412.29,421.26,411.85,421.26,187113296
SET,30/11/1999,421.33,426.06,420.72,422.12,247150896
SET,01/12/1999,423.77,426.60,419.54,423.07,182115392
SET,02/12/1999,424.02,425.80,417.18,419.67,278490592
SET,03/12/1999,419.61,421.43,414.42,414.42,145332608
SET,07/12/1999,415.72,418.54,413.88,413.88,126858096
SET,08/12/1999,413.42,414.40,409.88,413.27,132224200
SET,09/12/1999,413.46,419.90,413.41,419.77,129958704
SET,13/12/1999,421.53,437.96,421.53,435.40,301108992
SET,14/12/1999,434.97,438.71,432.98,438.23,325016608
SET,15/12/1999,439.55,442.88,434.60,437.86,211441296
SET,16/12/1999,438.69,440.34,435.68,437.70,163443808
SET,17/12/1999,440.63,447.97,439.10,439.37,253713792
SET,20/12/1999,439.62,450.73,439.36,450.68,223297904
SET,21/12/1999,450.29,451.22,443.39,444.93,230325696
SET,22/12/1999,445.89,459.51,445.89,458.43,468904992
SET,23/12/1999,461.66,464.84,458.90,461.18,430757504
SET,24/12/1999,466.79,469.78,461.16,461.29,508334112
SET,27/12/1999,464.08,469.02,461.34,466.45,181514304
SET,28/12/1999,467.49,469.22,462.69,466.96,179522896
SET,29/12/1999,467.81,479.46,467.81,479.42,354947008
SET,30/12/1999,483.03,484.55,477.46,481.92,309427808
SET,04/01/2000,490.32,499.52,490.01,498.46,513935904
SET,05/01/2000,471.52,477.17,464.06,465.85,511614112
SET,06/01/2000,467.32,469.86,443.46,443.46,408522688
SET,07/01/2000,449.45,455.07,440.78,453.31,363069312
SET,10/01/2000,466.25,471.27,458.13,459.47,405888992
SET,11/01/2000,465.74,468.79,452.27,452.48,340244000
SET,12/01/2000,448.01,459.62,447.12,459.62,230719696
SET,13/01/2000,459.14,462.19,456.49,458.40,196605408
SET,14/01/2000,461.66,474.37,460.14,474.37,344783904
SET,17/01/2000,482.40,485.74,476.20,477.09,432437408
SET,18/01/2000,478.84,484.16,478.29,484.16,379398784
SET,19/01/2000,481.13,488.64,479.90,486.33,477943712
SET,20/01/2000,488.58,495.08,485.96,486.64,633558912
SET,21/01/2000,483.71,489.18,476.36,478.92,439055008
SET,24/01/2000,481.68,483.34,473.71,477.22,256391296
SET,25/01/2000,470.52,473.73,469.49,473.22,257009296
SET,26/01/2000,477.66,478.87,469.11,469.22,257607104
SET,27/01/2000,471.01,475.40,470.07,474.91,205131392
SET,28/01/2000,476.32,478.95,473.20,477.45,283638688
SET,31/01/2000,474.40,480.20,472.75,477.57,281501792
SET,01/02/2000,482.22,483.43,474.39,474.39,257926800
SET,02/02/2000,477.14,480.21,470.62,470.62,252011904
SET,03/02/2000,470.96,474.68,464.39,465.78,218515392
SET,04/02/2000,467.08,471.63,462.30,470.34,96484496
SET,07/02/2000,470.54,474.79,470.47,471.97,120648496
SET,08/02/2000,472.66,474.22,465.83,465.94,213635104
SET,09/02/2000,468.74,470.27,455.75,456.02,309186816
SET,10/02/2000,452.89,458.49,448.20,453.10,295985216
SET,11/02/2000,457.28,462.56,454.53,456.12,416132608
SET,14/02/2000,456.27,458.84,445.72,447.56,275538688
SET,15/02/2000,449.33,450.59,430.97,430.97,268501408
SET,16/02/2000,432.71,433.71,422.48,422.83,212910304
SET,17/02/2000,424.28,426.99,405.79,405.81,252440992
SET,18/02/2000,407.01,412.24,400.68,408.35,285316000
SET,22/02/2000,406.02,406.02,379.43,379.43,257556608
SET,23/02/2000,379.75,393.42,375.79,389.00,248648608
SET,24/02/2000,392.44,399.61,391.30,395.10,217482800
SET,25/02/2000,395.71,407.17,394.45,406.66,293461504
SET,28/02/2000,403.15,404.19,388.39,388.39,209369104
SET,29/02/2000,392.21,394.79,374.32,374.32,250448608
SET,01/03/2000,376.89,380.02,368.08,371.56,266340096
SET,02/03/2000,374.73,391.66,374.02,391.39,392085696
SET,03/03/2000,395.48,397.93,383.13,383.13,403238688
SET,06/03/2000,382.51,385.35,377.87,379.27,259214000
SET,07/03/2000,378.56,382.83,375.95,380.35,255202208
SET,08/03/2000,373.44,386.46,372.73,385.56,253679696
SET,09/03/2000,390.18,397.44,390.18,393.23,365263808
